time,x,y,z,roll,pitch,yaw,vi_x,vi_y,vi_z,wi_x,wi_y,wi_z,vb_x,vb_y,vb_z,wb_x,wb_y,wb_z,alpha,beta,fl,fr,rb0
0.0042445659637451,0.260074645280838,0.0615391321480274,-2.0781233310699463,0.0444591149552137,0.0702211053022576,-0.0542940826379514,-0.0039225599982521,0.0149001668800006,0.0019690340215508,-0.0632203051702649,0.0025118751428888,0.0069164143174742,-0.0048518818613249,0.0147234134324211,0.000979226363782,-0.0637055843798889,0.0028160318430273,0.0067809123642905,2.9424438328734044,1.2464863202192726,0.0,0.0,-0.01
0.0142493247985839,0.2599738538265228,0.0618081502616405,-2.078094244003296,0.0434390929596861,0.0701304539686076,-0.0542586850621373,-0.0053493488918649,0.014504085887562,0.0026814287359064,-0.0615973254378609,-0.000918077298052,0.0063698890141424,-0.0063008952260833,0.0142767550946089,0.0016269862890929,-0.062043682551179,-0.000641276017387,0.0063881047560763,2.888897201663072,1.1431170044060743,0.0,0.0,-0.01
0.0342681407928466,0.2599270939826965,0.0619803518056869,-2.0779850482940674,0.0422256116233159,0.0704778191200861,-0.0538533524538123,-0.0041513280435041,0.0121857835487884,0.0057211355729536,-0.0675989012883268,0.0141418732460937,0.0157920928578009,-0.0051921980335464,0.012160650181064,0.0048598255340134,-0.0687109723861836,0.0147942453224595,0.0151418750143497,2.3892476807278453,1.0416166164976184,0.0,0.0,-0.01
0.0543303489685058,0.2598277330398559,0.0622620731592178,-2.0779972076416016,0.0413116307467369,0.0703365741024892,-0.0537843585065577,-0.005339660427787,0.0139490616592492,0.0016907345164905,-0.0604129185281457,0.0011031541958892,0.0111864235171118,-0.006185603348351,0.0136822018724217,0.0006946517127545,-0.061199084635892,0.0015630686053958,0.0111036831578515,3.029759845798366,1.143847625236133,0.0,0.0,-0.01
0.0643472671508789,0.259723037481308,0.06248389929533,-2.07808804512024,0.0404054089295578,0.0698633246568474,-0.0535701630294153,-0.0058119405399668,0.0140203190120782,-0.0029091401533646,-0.0561869416526379,-0.0185030017406684,0.0119287964900214,-0.0063352488542232,0.0135421276648505,-0.0039097947179388,-0.0570196492571001,-0.0180072185252643,0.0126374023495486,-2.5886586779435743,1.06815629531899,0.0,0.0,-0.01
0.0842444896697998,0.2595700621604919,0.0628383606672287,-2.078101873397827,0.0394313836628211,0.0699226270460506,-0.0538728399273513,-0.0079938281666147,0.0182210911404001,-0.0030071952126241,-0.056489734176615,-0.0096220081589177,-0.0055252863853936,-0.0087313754482748,0.0176074615261088,-0.0043235466389096,-0.0561037063763844,-0.0098318098019848,-0.0051281896616585,-2.681813611511279,1.0653798850448566,0.0,0.0,-0.01
0.1042742729187011,0.259452074766159,0.0631160661578178,-2.0780978202819824,0.0383490350476718,0.0698681120319457,-0.0539112440755795,-0.0080331184647299,0.0183587880297139,-0.0022486339915881,-0.0599577437963926,-0.0074431117859664,-0.0079926259733129,-0.0088317489973843,0.0177759705019833,-0.0035563362293659,-0.059399768332606,-0.0077433260936616,-0.0076818973825939,-2.758781231120052,1.0790725157082186,0.0,0.0,-0.01
0.1142337322235107,0.2593915164470672,0.0634069740772247,-2.078096628189087,0.0373062772141054,0.0697395700317597,-0.0539015397845353,-0.0055894634940406,0.0187557346441528,-0.0011389472267843,-0.0627394723563796,-0.0079310359758014,-0.0064993436580334,-0.0064964303885913,0.0183550294758878,-0.0022817033382894,-0.0622865782491355,-0.0081673383960616,-0.0061832248937361,-2.8038276806484537,1.211913902000584,0.0,0.0,-0.01
0.1443119049072265,0.2593125700950622,0.0636053085327148,-2.078133583068848,0.0363579925839199,0.0697928339821132,-0.0538818204644721,-0.0047113732858136,0.0151833939281376,-0.0015726522965864,-0.0594711544801644,-0.0005387292125016,-0.0039242210754598,-0.0053991340292286,0.0148267468622036,-0.0024945247803548,-0.0591974942647507,-0.0006806712717235,-0.003892497516998,-2.7087853992866857,1.1893107928599942,0.0,0.0,-0.01
0.1542115211486816,0.2592962384223938,0.0638219192624092,-2.0781571865081787,0.0354388966282075,0.0696672132333553,-0.0538028069033357,-0.0018250075253572,0.0131178654052993,-0.0011596246199172,-0.057357470496446,-0.0023158362615352,0.0011698953658227,-0.0024409498457766,0.0129453551804496,-0.0017925729052644,-0.0574389079326572,-0.0022730315946388,0.0012483781762638,-2.508166674204228,1.3409875951294543,0.0,0.0,-0.01
