time,x,y,z,roll,pitch,yaw,vi_x,vi_y,vi_z,wi_x,wi_y,wi_z,vb_x,vb_y,vb_z,wb_x,wb_y,wb_z,alpha,beta,fl,fr,rb0
0.0133657455444335,0.1456158012151718,0.0864370614290237,-2.0862371921539307,0.0631317144463539,0.0666858609179226,0.0212473633128151,0.0006025460633363,-0.0002459301189942,-0.000271667133678,0.0059478495943688,-0.0014993604940624,-0.0032721665184809,0.0006139606673614,-0.0002727515525475,-0.000214488468006,0.006165895143596,-0.0017023549870104,-0.0031637950711899,-0.3360975374330939,-0.397111896265451,0.0,0.0,0.02
0.0233166217803955,0.1456447839736938,0.0864089801907539,-2.0862579345703125,0.0632262222112185,0.0666649821153848,0.0212531379614246,0.0018907704136587,-0.0014746053652329,-0.0006216222589665,0.0051838160070387,-0.001202151728876,0.0004450488506787,0.0018962861342008,-0.0015427928290275,-0.0003997213493454,0.00515416880454,-0.001171692144346,0.0005191298691001,-0.2077503196304595,-0.6723536501204754,0.0,0.0,0.02
0.0433213710784912,0.1457508206367492,0.0863228887319564,-2.086256742477417,0.0632179942272177,0.0665872730761876,0.0215391971251452,0.00553668087179,-0.0048268342559987,2.613934603604533e-05,0.0015774827204097,-0.0025353947753947,0.0140015072005899,0.0054176625443281,-0.0049106037254211,0.0006991072049432,0.0006458493493494,-0.0016477326362241,0.0141027467883641,0.1283330270125315,-0.7322361363129749,0.0,0.0,0.02
0.0634021759033203,0.1457870900630951,0.0863033309578895,-2.086275339126587,0.0632718949123418,0.0665502351684004,0.0215638464257685,0.0057318481532009,-0.0043335394425825,-0.0012847293506968,0.0007021953767883,-0.0060716032913372,0.0144489495692384,0.0057100324479806,-0.0045045565390321,-0.0006234394004102,-0.00025867597572,-0.0051478738592798,0.0147720219047579,-0.1087523833218788,-0.6650471769945882,0.0,0.0,0.02
0.0733087062835693,0.1458064764738083,0.0862946659326553,-2.0862770080566406,0.0633512283374431,0.0666042168455121,0.0215069114539385,0.0026019865816289,-0.0016894868829032,-0.0012169751253993,0.0032745351151262,-0.0020090401781043,0.002564904333376,0.0026403604114444,-0.0018076185214824,-0.000930989115291,0.0031038279490305,-0.0018429888724612,0.0026812735324908,-0.3389885351726738,-0.5733113976362968,0.0,0.0,0.02
0.0933256149291992,0.1458345800638198,0.0862788259983062,-2.0862743854522705,0.0633705377476525,0.0665908437484494,0.0215052721077624,0.0010223199020731,5.129927938635204e-05,-0.0005139437588777,0.0019943383420201,-0.0008279024386108,-0.0034939971296864,0.0010551175514774,1.081727324299804e-06,-0.0004456832596812,0.0022268346420468,-0.0010470185426921,-0.0034268259412825,-0.3996676561172649,0.0009444222493446,0.0,0.0,0.02
0.1133453845977783,0.1457865089178085,0.0863135531544685,-2.086265563964844,0.0634925358699352,0.0666886292068105,0.0212667196545317,-0.0010731111873278,0.0007357868281276,0.0013212724165481,0.0044398665837676,0.0068115605290075,-0.0089175144264384,-0.001142920423096,0.0008360900742947,0.0011972455761796,0.0050341226883587,0.0062332778775363,-0.0093119561301396,2.332984428326137,0.4677443392293213,0.0,0.0,0.02
0.1232936382293701,0.1457926928997039,0.0863243117928505,-2.086281538009644,0.0635906327708832,0.0667323503933141,0.0211752509573042,-0.002314112403176,0.0021956197240134,-0.0001542351462624,0.0073777334837404,0.0059106576875022,-0.0135182948020235,-0.0022517733791433,0.0022202034638145,-0.0004470614002571,0.008279171673014,0.0050415654436689,-0.0138365528843483,-2.9456037627866283,0.7686766393960898,0.0,0.0,0.02
0.1433212757110595,0.1458219587802887,0.0863002687692642,-2.0862607955932617,0.0635414390701019,0.0667215746235174,0.0212019269693937,-0.000281737609343,0.0004527853293851,0.0007248791781337,0.0015495047996945,0.0020029621226937,-0.0057164625567675,-0.00031979890598,0.0005025054994243,0.0006745793805764,0.0019306332532112,0.0016367397773409,-0.0058194179632553,2.013486875067217,0.592449135678693,0.0,0.0,0.02
0.1634047031402588,0.1458346247673034,0.0863085389137268,-2.086267232894897,0.0635816464616141,0.0667237791897477,0.021158559523648,0.0003990395502609,0.0004185099493372,0.0001639886335892,0.001472532553851,0.00061715298212,-0.003443442340439,0.0003959633653121,0.0004212694775318,0.0001643789917961,0.0017021215942331,0.0003976005526972,-0.003468050695751,0.3934869160347792,0.7766239816004427,0.0,0.0,0.02
0.1735901832580566,0.1458548307418823,0.0862929075956344,-2.0862696170806885,0.0635918803395805,0.0667471981877196,0.0212052189212528,0.0012708956545048,-0.0007033361630004,-0.0001431811939586,0.0003736348871028,0.0003220576130408,0.0019114919813228,0.00126245035382,-0.0007324062536409,-1.259209651838782e-05,0.0002461428690476,0.0004426096096155,0.0018829140234188,-0.0099739993107987,-0.5256718781938642,0.0,0.0,0.02
0.1936979293823242,0.1458639204502105,0.0862901136279106,-2.086254119873047,0.063551608803646,0.0667318084669537,0.0212017489698554,0.0018346390940924,-0.001197655092586,0.0004962574351916,-0.0026416519957249,-0.0015851727576646,0.0048525806537188,0.00177171869693,-0.0011946780024366,0.0006930419163336,-0.0029652331952297,-0.0012744769024561,0.0049326783297638,0.372870578600127,-0.56073222099169,0.0,0.0,0.02
0.2135369777679443,0.1458547860383987,0.08628960698843,-2.086277961730957,0.0636117251102064,0.0667267144242471,0.0211843221871128,0.0004790425300596,-0.0005488653074611,-0.0007549199191006,0.0005047098737459,-0.001428722618764,0.0020895520616115,0.0005166045771894,-0.0006036610595536,-0.0006850926883281,0.0003653843738604,-0.0012932981787568,0.0021715073947512,-0.9246985420838456,-0.6130945377679105,0.0,0.0,0.02
0.2235774993896484,0.1458600163459777,0.0862860679626464,-2.086265563964844,0.0635626855282645,0.0667483335195677,0.0212340962511006,0.0002511279149488,-0.0004001368175852,2.717971801757842e-05,-0.001373364197703,0.0002582401700982,0.0028866586644384,0.0002402223653507,-0.0004018097262436,6.896084836060387e-05,-0.0015659008092998,0.0004406706078668,0.0028580107240852,0.279553428662442,-1.0143588287490397,0.0,0.0,0.02
